Number of nodes 752 
   149 : -4.5805670e+00  3.5189025e+01 
   150 : -5.0394319e+00  3.5417931e+01 
   151 : -5.3447614e+00  3.5777224e+01 
   152 : -5.5556542e+00  3.6042106e+01 
   153 : -5.2029082e+00  3.6378556e+01 
   154 : -4.6840690e+00  3.6513232e+01 
   155 : -4.2132888e+00  3.6718398e+01 
   156 : -3.6554762e+00  3.6739407e+01 
   157 : -3.1084459e+00  3.6746942e+01 
   158 : -2.5910339e+00  3.6761712e+01 
   159 : -2.0887009e+00  3.6772651e+01 
   160 : -1.8235632e+00  3.7161850e+01 
   161 : -1.4471205e+00  3.7486942e+01 
   162 : -9.0986705e-01  3.7575053e+01 
   163 : -7.3719781e-01  3.7902611e+01 
   164 : -4.9819413e-01  3.8306660e+01 
   165 : -6.1558891e-02  3.8585382e+01 
   166 :  2.1879191e-02  3.8878856e+01 
   167 : -2.6063250e-01  3.9249080e+01 
   168 : -2.2017636e-01  3.9675039e+01 
   169 :  9.1848225e-02  4.0052911e+01 
   170 :  4.3279428e-01  4.0416356e+01 
   171 :  8.1004702e-01  4.0744263e+01 
   172 :  1.1315629e+00  4.1060677e+01 
   173 :  1.6932859e+00  4.1204195e+01 
   174 :  2.2082192e+00  4.1398685e+01 
   175 :  2.7143660e+00  4.1632065e+01 
   176 :  3.1826890e+00  4.1904149e+01 
   177 :  3.2762625e+00  4.2301097e+01 
   178 :  3.0404197e+00  4.2701463e+01 
   179 :  3.1439356e+00  4.3123551e+01 
   180 :  3.6419036e+00  4.3374847e+01 
   181 :  4.1758726e+00  4.3486154e+01 
   182 :  4.7528528e+00  4.3352108e+01 
   183 :  5.2573922e+00  4.3343398e+01 
   184 :  5.7621690e+00  4.3106179e+01 
   185 :  6.3546032e+00  4.3122293e+01 
   186 :  6.7359859e+00  4.3397509e+01 
   187 :  7.2099469e+00  4.3673496e+01 
   188 :  7.7928493e+00  4.3820085e+01 
   189 :  8.2526530e+00  4.4093417e+01 
   190 :  8.6953747e+00  4.4396595e+01 
   191 :  9.2923292e+00  4.4309944e+01 
   192 :  9.8263190e+00  4.4084726e+01 
   193 :  1.0267333e+01  4.3810867e+01 
   194 :  1.0436368e+01  4.3387328e+01 
   195 :  1.0520059e+01  4.2955968e+01 
   196 :  1.0969006e+01  4.2703548e+01 
   197 :  1.1355032e+01  4.2395851e+01 
   198 :  1.1789710e+01  4.2107486e+01 
   199 :  1.2206219e+01  4.1798881e+01 
   200 :  1.2624271e+01  4.1484355e+01 
   201 :  1.3124210e+01  4.1265816e+01 
   202 :  1.3703609e+01  4.1236626e+01 
   203 :  1.4039355e+01  4.0874866e+01 
   204 :  1.4419372e+01  4.0626579e+01 
   205 :  1.4924064e+01  4.0515751e+01 
   206 :  1.5122654e+01  4.0163278e+01 
   207 :  1.5632668e+01  4.0048766e+01 
   208 :  1.5841632e+01  3.9640123e+01 
   209 :  1.6058349e+01  3.9229790e+01 
   210 :  1.6198724e+01  3.8806244e+01 
   211 :  1.5912523e+01  3.8529481e+01 
   212 :  1.5654945e+01  3.8148186e+01 
   213 :  1.6012585e+01  3.7927301e+01 
